material_id,formula_pretty,nsites,composition,density,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,efermi,is_gap_direct,is_metal,cbm,vbm,is_magnetic,total_magnetization,total_magnetization_normalized_formula_units,num_unique_magnetic_sites
mp-1100762,Pm2TlAg,4,Pm2 Tl1 Ag1,9.133127158047229,-33.8130952,-0.4089935375000024,0.0,0.0,4.40708939,False,True,,,True,0.2653373,0.2653373,1.0
mp-1222611,Li2TlAg,4,Li2 Tl1 Ag1,7.508576307576637,-20.06357339,-0.2364247520833338,0.0,0.0,3.37513938,False,True,,,False,1e-07,1e-07,0.0
mp-1398557,LiAgF3,10,Li2 Ag2 F6,4.334304367680626,-7.764084154500002,-1.1413747173333348,0.9226007409999992,0.2067000000000001,-2.03336859,False,False,-1.8603,-2.067,True,1.9852214,0.9926107,4.0
mp-1185588,Gd3Ag,8,Gd6 Ag2,8.503278698567916,-37.88428945375,0.0024338074999974,0.1263759412499965,0.0,3.08440782,False,True,,,True,46.6626576,23.3313288,1.0
mp-1214931,AgIO2,16,Ag4 I4 O8,6.806619282995461,-3.864902815625,-0.3096949472916659,0.3729991310416656,0.0,4.41514054,False,True,,,False,0.0017064,0.0004266,0.0
mp-1212988,DyAg(WO4)2,24,Dy2 Ag2 W4 O16,7.960955144608421,-8.45697628125,-2.374002660694444,0.0,3.1201,1.60882104,False,False,4.7448,1.6247,False,0.000163,8.15e-05,0.0
mp-665747,EuAg,8,Eu4 Ag4,7.437858443020268,-30.24788995,-0.3095100200000011,0.0,0.0,2.51532993,False,True,2.5036,2.5323,True,29.4503879,7.362596975,1.0
mp-979294,SrAgO3,5,Sr1 Ag1 O3,5.822637136845708,-5.262007024,-1.383575636833332,0.1135589189999946,0.0,1.62627411,False,True,,,False,0.0931653,0.0931653,0.0
mp-1111729,Rb2InAgBr6,10,Rb2 In1 Ag1 Br6,4.197725954359151,-3.175493008,-1.4873580533333333,0.0335684831249971,0.2571,0.03188962,True,False,0.3077,0.0506,False,0.0004287,0.0004287,0.0
mp-1207047,Tm2AgSb3,6,Tm2 Ag1 Sb3,0.4204056449834125,-25.983654379722225,2.1358324394444423,2.9973803294444465,0.1446999999999998,-3.47663767,False,False,-3.4161,-3.5608,True,3.8552137,3.8552137,3.0
mp-866145,Lu2AgIr,4,Lu2 Ag1 Ir1,13.564644772962836,-5.873486925000002,-0.6923002337500019,0.0016270824999971,0.0,4.57710691,False,True,,,False,5.2e-06,5.2e-06,0.0
mp-765559,LiAgF4,12,Li2 Ag2 F8,4.4943327522722285,-7.918943890833333,-1.8794102694444443,0.0,1.1276,-2.87920756,False,False,-1.6388,-2.7664,False,0.0,0.0,0.0
mp-1112078,K2TlAgI6,10,K2 Tl1 Ag1 I6,4.389596771687523,-2.579977632,-0.9482428979500004,0.093573928,0.0,1.16731747,False,True,,,False,8.2e-05,8.2e-05,0.0
mp-1120775,Cs2AgBiBr6,10,Cs2 Ag1 Bi1 Br6,3.108878316986416,-2.141143694,-0.3612381910977014,1.157472519812501,0.0,-2.21627067,False,True,,,False,1.0145535,1.0145535,0.0
mp-1203884,AgH12N4F,72,Ag4 H48 N16 F4,1.921798880203724,-4.949884997222223,-0.5693558366203706,0.0364296320833332,3.4709000000000003,1.90829263,False,False,1.9085,-1.5624,False,0.1738253,0.043456325,0.0
mp-1095967,La2AgOs,4,La2 Ag1 Os1,0.8509563503368082,-4.1181598575,1.8674199720833329,2.053617973749999,0.0,-1.57348995,False,True,,,True,0.9999917,0.9999917,1.0
mp-867868,Sm2AgIr,4,Sm2 Ag1 Ir1,10.737832504473426,-33.87444966938063,-0.5791798606306315,0.0324015481644153,0.0,4.43195098,False,True,,,False,0.0020932,0.0020932,0.0
mp-1362377,MgAgAsO5,32,Mg4 Ag4 As4 O20,4.208921258892948,-5.780115513125001,-1.5420094083333336,0.1373952579687536,0.6807000000000001,0.66713264,False,False,1.3479,0.6672,False,0.0004031,0.000100775,0.0
mp-1114305,Cs2AgAsF6,10,Cs2 Ag1 As1 F6,4.806353989385961,-4.514695167,-2.436755941347702,0.0556559693333369,2.4428,0.74669271,False,False,3.1881,0.7453,False,0.000277,0.000277,0.0
mp-765413,Li2AgF6,18,Li4 Ag2 F12,3.931003012721359,-6.953666635,-1.9679758320370364,0.0,0.0,-2.0499508,False,True,,,True,1.9893094,0.9946547,11.0
mp-752699,LiAgF3,10,Li2 Ag2 F6,4.337327443111966,-8.637460168500002,-2.014750731333335,0.0492247269999985,0.0,-1.0254418,False,True,,,True,0.0413624,0.0206812,2.0
mp-775774,AgBiO3,10,Ag2 Bi2 O6,8.1176254841836,-5.340340333,-1.0322967378333332,0.0279178499999934,0.0,3.39612036,False,True,,,True,0.7032733,0.35163665,2.0
mp-1212201,HoAg(WO4)2,24,Ho2 Ag2 W4 O16,8.038845281832433,-8.45521307125,-2.3739641226388883,0.0020856016145867,3.1615,4.79013435,False,False,4.7904,1.6289,False,0.0001165,5.825e-05,0.0
mp-1288,AgO,16,Ag8 O8,7.240353217422181,-4.290840696875,-0.3932399964583317,0.0471804106249997,0.1826000000000001,1.70439469,False,False,1.748,1.5654,False,0.0061932,0.00077415,0.0
mp-977126,Li3Ag,8,Li6 Ag2,3.2303188567277323,-7.24567795125,-0.1166788549999999,0.0056665212499993,0.0,0.97594768,False,True,,,False,0.0,0.0,0.0
mp-1111365,Li2AgAsF6,10,Li2 Ag1 As1 F6,3.0137243018626987,-7.964957290416666,-2.007082468999999,0.4207823019583339,1.8182,0.56667318,False,False,2.3835,0.5653,False,4.8e-06,4.8e-06,0.0
mp-1229083,AgBiTeSe,4,Ag1 Bi1 Te1 Se1,7.822255408644641,-3.713975865,-0.3833148201692702,0.0882777487500003,0.0,4.55218573,False,True,,,False,0.001311,0.001311,0.0
mp-654937,Ag(CO)2,40,Ag8 C16 O16,3.892154022538719,-6.88354251775,-0.6425832960833333,0.4173930584166694,0.7248000000000001,1.40770183,False,False,2.0491,1.3243,False,0.0030906,0.000386325,0.0
mp-1110818,Rb2PrAgBr6,10,Rb2 Pr1 Ag1 Br6,3.890494761634109,-3.79021585,-1.898451123833333,0.0563206739999992,3.2758,-0.57738306,False,False,2.7116,-0.5642,False,0.0010273,0.0010273,0.0
mp-1206851,LuAgTe2,4,Lu1 Ag1 Te2,7.244243720297322,-4.468271770000001,-1.055462540416667,0.0142236556250008,1.1646999999999998,3.64674551,False,False,4.7291,3.5644,False,0.0,0.0,0.0
mp-7592,AgF,2,Ag1 F1,7.067923081136195,-13.3635681,-1.1238022562500003,0.0,0.0,-0.07892905,False,True,,,False,5e-07,5e-07,0.0
mp-1112938,Cs2ScAgI6,10,Cs2 Sc1 Ag1 I6,4.592240908229201,-3.40053075,-1.4192244375977012,0.0421433763124983,2.0571,1.34041667,False,False,3.3943,1.3372,False,0.001463,0.001463,0.0
mp-644729,AgN3O4,64,Ag8 N24 O32,3.4092023353044474,-6.26834068875,-0.3099874633333321,0.2418420009374955,1.9626,0.05368258,True,False,1.8913,-0.0713,False,0.0,0.0,0.0
mp-1184517,In3Ag,8,In6 Ag2,7.553612055438839,-22.22569631326389,0.047215757986109,0.0847196254861089,0.0,6.30614847,False,True,,,False,0.0001777,8.885e-05,0.0
mp-1214992,AgW6CCl18,52,Ag2 W12 C2 Cl36,4.85185612086694,-5.92852833,-1.1941420057371783,0.0120290330128236,0.0799999999999996,2.5763749,False,False,2.5765,2.4965,True,1.9996251,0.99981255,1.0
mp-1079756,PrMgAg,9,Pr3 Mg3 Ag3,5.938833815469153,-3.3293887577777763,-0.2397623738888867,0.0,0.0,3.52133513,False,True,3.5002,3.5299,True,0.6255858,0.2085285999999999,1.0
mp-1323922,CaAgF5,28,Ca4 Ag4 F20,3.5163100139936487,-8.702153616666665,-2.4146616798809504,0.0416840647619043,0.0,-1.948583,False,True,,,True,3.9996222,0.99990555,1.0
mp-541916,Rb2Ag(AsSe2)3,48,Rb8 Ag4 As12 Se24,4.189968390002707,-4.016229191041667,-0.7004090004774307,0.0,1.2402,1.20385857,False,False,2.4131,1.1729,False,0.0010482,0.00026205,0.0
mp-758054,LiAgF4,12,Li2 Ag2 F8,3.5999679257608603,-7.879595745833344,-1.8400621244444555,0.0393481449999884,0.9010000000000002,-2.88796614,False,False,-2.0433,-2.9443,False,0.0024821,0.00124105,0.0
mp-1346992,Ca2TaAgO6,20,Ca4 Ta2 Ag2 O12,5.797512184397487,-7.524065921499999,-2.680601189899998,0.0519179418214337,0.4497,1.92480326,False,False,2.3055,1.8558,False,0.001029,0.0005145,0.0
mp-865013,EuAgAu2,4,Eu1 Ag1 Au2,12.38951584191587,-5.397478960000001,-0.4777755616666681,0.0800173658333331,0.0,3.33917383,False,True,,,True,6.863336,6.863336,1.0
mp-1110873,K2AgSbCl6,10,K2 Ag1 Sb1 Cl6,2.8168522736825983,-10.963606560000006,-1.362271146750004,0.0260734967499889,1.6025,1.06017339,False,False,2.6736,1.0711,False,4.63e-05,4.63e-05,0.0
mp-1221003,NdAgH18C20(NO2)6,116,Nd2 Ag2 H36 C40 N12 O24,2.110563484183268,-6.923839535086207,-0.6694563971839078,0.2234239214583135,3.0325,2.73122677,False,False,2.7312,-0.3013,False,0.0006105,0.00030525,0.0
mp-554710,AgAsC4S8(N2F3)2,24,Ag1 As1 C4 S8 N4 F6,2.1519157007257377,-5.85249049,-0.7542995105902772,0.1677635191733868,2.4217,-0.86135831,False,False,1.6241,-0.7976,False,0.001068,0.001068,0.0
mp-1006372,AgSO4,12,Ag2 S2 O8,4.208178407169786,-5.820961244166667,-1.360819595798611,0.0116837581249997,0.0,0.58428904,False,True,,,,,,
mp-753299,LiAgF2,16,Li4 Ag4 F8,4.5146565230796245,-9.559354229375,-2.061881068541666,0.0950860631250005,1.2702,-0.88961828,False,False,0.2708,-0.9994,False,0.0001954,4.885e-05,0.0
mp-1112335,K2CeAgF6,10,K2 Ce1 Ag1 F6,3.47145395967132,-5.325029197,-3.073879117116666,0.2206657798333315,0.0,2.76040497,False,True,,,True,0.9390128,0.9390128,1.0
mp-542609,AgAsS2,48,Ag12 As12 S24,4.6774175346713776,-13.18131887833333,-0.1479673041145801,0.0101251541666673,1.5178999999999996,3.27146548,False,False,4.7414,3.2235,False,0.0011843,9.869166666666666e-05,0.0
mp-996990,BaAgO2,4,Ba1 Ag1 O2,6.7836397495334655,-5.4150766325,-1.7484666166666658,0.0,0.0,1.64758652,False,True,,,False,5.8e-06,5.8e-06,0.0
mp-865885,CeAgHg2,4,Ce1 Ag1 Hg2,11.393002893407624,-2.627357907499998,-0.2775500016666674,0.0,0.0,4.66673766,False,True,,,True,1.0854136,1.0854136,1.0
mp-680197,KAgC2(SN)2,64,K8 Ag8 C16 S16 N16,2.647524822783896,-6.24246967328125,-0.3193555468958333,0.0913475283799538,2.9337,0.46046528,False,False,3.2771,0.3434,False,0.0118682,0.001483525,0.0
mp-567890,AgHg3As2Cl3,54,Ag6 Hg18 As12 Cl18,6.456012730047433,-24.560762479074075,-0.4127985479629648,0.001369327037036,0.8397,0.84642786,True,False,1.5882,0.7485,False,0.0001702,2.8366666666666664e-05,0.0
mp-1111628,Rb2TmAgCl6,10,Rb2 Tm1 Ag1 Cl6,3.584906554416193,-4.219980602,-2.182207875666667,0.0,3.4694,-0.00782134,False,False,3.3737,-0.0957,False,0.0009076,0.0009076,0.0
mp-1112086,K2ScAgI6,10,K2 Sc1 Ag1 I6,3.974451237896836,-3.358094512,-1.3302600791166668,0.0510537154999983,2.1618,1.09367363,False,False,3.2472,1.0854,False,0.001856,0.001856,0.0
mp-30353,AgPt3,4,Ag1 Pt3,17.89164822597189,-43.92456509833334,0.0301918629166593,0.0713885041666628,0.0,6.17728384,False,True,,,False,0.0108992,0.0108992,0.0
mp-759066,LiAgF3,10,Li2 Ag2 F6,4.379391745614569,-8.626771491500001,-2.0040620543333345,0.0599134039999995,0.0,-1.11704597,False,True,,,True,1.974898,0.987449,1.0
mp-568927,AgI,4,Ag2 I2,6.689685269394208,-2.545618395,-0.3874663808333323,0.1056166499999999,0.9589,2.82336265,False,False,3.7779,2.819,False,1.8e-06,9e-07,0.0
mp-1183229,AgIr,2,Ag1 Ir1,15.46694780888715,-36.50087174083334,0.3567435566666646,0.3567435566666646,0.0,5.81802086,False,True,,,False,0.0206489,0.0206489,0.0
mp-1194141,AgSbC2N2(ClF3)2,28,Ag2 Sb2 C4 N4 Cl4 F12,2.5966286406047057,-5.497114941071429,-1.4062740469047614,0.1159454000595223,3.1523000000000003,-1.67685277,True,False,1.4752,-1.6771,False,0.0339608,0.0169804,0.0
mp-1202475,AgH24C9S3N6ClO4,96,Ag2 H48 C18 S6 N12 Cl2 O8,1.5994691607548883,-5.546844503541666,-0.3075266209722211,0.3007856113541693,3.3139,-0.11186298,False,False,3.202,-0.1119,False,9.2e-06,4.6e-06,0.0
mp-1110790,Rb2AgBiF6,10,Rb2 Ag1 Bi1 F6,4.763147245248189,-4.559808619,-2.548471743166666,0.0166272525000055,2.5561,0.47734736,False,False,2.9667,0.4106,False,0.0007456,0.0007456,0.0
mp-1185050,La2TlAg,4,La2 Tl1 Ag1,8.210000284527835,-4.108299295000002,-0.3366932937500042,0.0,0.0,6.93268135,False,True,,,False,0.2624984,0.2624984,0.0
mp-672695,KAgCO3,24,K4 Ag4 C4 O12,3.791763574198393,-6.258902017916667,-1.5822746744027771,0.0621410529166661,1.5687000000000002,0.46599998,True,False,1.967,0.3983,False,0.0002436,6.09e-05,0.0
mp-1199297,HoAgS2,32,Ho8 Ag8 S16,6.2636337667276125,-5.494374210624997,-1.5650401410416612,7.81206250017874e-05,1.5202,3.34705695,True,False,4.867,3.3468,False,0.0,0.0,0.0
mp-1111798,Rb2TlAgI6,10,Rb2 Tl1 Ag1 I6,4.693284706952153,-2.5957220590000003,-0.9941544550000008,0.0730022978750013,0.0,1.19455334,False,True,,,False,0.0005423,0.0005423,0.0
mp-35835,Ag(AuS)2,10,Ag2 Au4 S4,8.073054023127192,-27.774198642052085,-0.0550395201770868,0.051189178666668,0.0,2.00806343,False,True,,,False,1.1e-05,5.5e-06,0.0
mp-1113227,Cs2AgSbF6,10,Cs2 Ag1 Sb1 F6,4.829476094904592,-4.556818334,-2.532991237597701,0.0890335843333325,2.3185,1.36669271,False,False,3.6803,1.3618,False,0.0004114,0.0004114,0.0
mp-975788,Pr2AgHg,4,Pr2 Ag1 Hg1,8.886850722907585,-3.5399482925,-0.3540601343750009,0.0,0.0,3.69279919,False,True,,,True,0.4128069,0.4128069,1.0
mp-37449,Nd5AgS8,14,Nd5 Ag1 S8,5.698778126953501,-18.735889666517856,-2.112610044017854,0.0214717491964222,1.6121999999999996,4.2052747,False,False,5.7375,4.1253,False,1.79e-05,1.79e-05,0.0
mp-725545,AgWC9S4N3,36,Ag2 W2 C18 S8 N6,1.9662726396950376,-6.602342094444444,1.1991761747685183,1.447034376473213,0.0,-1.88333294,False,True,,,False,2.5771439,1.28857195,0.0
mp-1185824,MgAgAu2,4,Mg1 Ag1 Au2,12.49531649498585,-3.091394440000002,-0.3361015166666679,0.0120536743333312,0.0,4.57897861,False,True,,,False,1e-07,1e-07,0.0
mp-2464440,KAgCl3,5,K1 Ag1 Cl3,3.1187695649519727,-10.351234144999998,-1.1849425902499973,0.0037957010000013,0.0,0.15720806,False,True,,,False,1.3e-06,1.3e-06,0.0
mp-4024,DyAgTe2,8,Dy2 Ag2 Te4,7.324300871695065,-4.5572283875,-1.1202471391666649,0.0,0.8957999999999995,4.30147812,False,False,5.0794,4.1836,False,0.0,0.0,0.0
mp-1189095,AgP(NO)2,18,Ag3 P3 N6 O6,2.8020093507691013,-6.405497386666666,-0.5989150302182532,0.5986874600000016,1.1378,-0.66081306,False,False,0.3952,-0.7426,False,0.0004708,0.0001569333333333,0.0
mp-1185195,La2InAg,4,La2 In1 Ag1,6.963900802762797,-4.241194207500001,-0.3726627995833347,0.0024306099999993,0.0,6.97066332,False,True,,,False,0.254233,0.254233,0.0
mp-562550,AgCSN,16,Ag4 C4 S4 N4,3.191617649846176,-6.118517064375,0.0185430564583333,0.160263302834819,2.2797,0.35227222,True,False,2.5504,0.2707,False,0.0008397,0.000209925,0.0
mp-1246010,Li2AgN,16,Li8 Ag4 N4,4.691425854397009,-8.903500386770833,-0.0889902260416661,0.2383008535416682,0.0415999999999998,1.62287674,True,False,1.6642,1.6226,False,0.0007648,0.0001912,0.0
mp-754535,LaAgO2,8,La2 Ag2 O4,5.976353438701149,-6.98674560125,-2.565877544166666,0.0002766475000015,2.8013,2.60836687,False,False,5.322,2.5207,False,0.0,0.0,0.0
mp-16060,AgAuF4,12,Ag2 Au2 F8,7.222443125335128,-15.328661905,-1.2560859941666678,0.0,1.0268000000000002,-0.63589991,False,False,0.2268,-0.8,False,0.0,0.0,0.0
mp-1080438,SrAgTeF,8,Sr2 Ag2 Te2 F2,6.034281461051804,-4.55828642375,-2.160748766458333,0.0,1.2846999999999995,3.77031783,True,False,4.9632,3.6785,False,0.0025533,0.00127665,0.0
mp-1215094,Ag(AsSe2)3,10,Ag1 As3 Se6,0.2644664733303677,-2.683655739,1.0992216751770836,1.48491474453704,0.0,-4.89343415,False,True,,,True,4.030842,4.030842,2.0
mp-765339,LiAgF4,24,Li4 Ag4 F16,3.856083380010999,-7.824499205833344,-1.7849655844444543,0.0944446849999893,0.0,-2.13089948,False,True,,,False,7.4e-05,1.85e-05,0.0
mp-754466,Li2AgF3,6,Li2 Ag1 F3,4.66987101304501,-8.38219963333333,-2.4654907001388864,0.0358647233333346,2.0522,-0.68023362,False,False,1.1768,-0.8754,False,4.4e-06,4.4e-06,0.0
mp-29672,AgC4N3,16,Ag2 C8 N6,2.3794904633031986,-7.74507170625,0.3514824041666653,0.3514824041666653,3.4634,-0.77460051,False,False,2.6354,-0.828,False,0.0004625,0.00023125,0.0
mp-1113575,Cs2AgAuBr6,10,Cs2 Ag1 Au1 Br6,5.270201492282821,-2.978646814,-1.2554020240977013,0.0247430955000025,0.0,0.68147156,False,True,0.6757,0.6942,False,0.0004873,0.0004873,0.0
mp-866004,Er2InAg,4,Er2 In1 Ag1,9.477579310378507,-4.078184852499998,-0.3937975920833292,0.0,0.0,4.73730595,False,True,,,False,1.49e-05,1.49e-05,0.0
mp-752525,LiAgF2,16,Li4 Ag4 F8,4.631411368716074,-9.56182666,-2.064353499166668,0.0926136324999991,1.5528,-1.32586235,False,False,0.3378,-1.215,False,3.19e-05,7.975e-06,0.0
mp-1008866,NaAgO,3,Na1 Ag1 O1,5.238583989573788,-3.7892678366666654,-0.7436271101819916,0.2918353991666591,0.0,1.13856073,False,True,,,False,0.0001875,0.0001875,0.0
mp-1113622,Cs2AgIrF6,10,Cs2 Ag1 Ir1 F6,6.048198781239326,-16.359896617166683,-2.0943399221666823,0.0658742593333343,1.3698,1.43543794,True,False,2.7269,1.3571,False,0.0009332,0.0009332,0.0
mp-18125,Ag(AuF4)2,22,Ag2 Au4 F16,6.941567477313422,-14.61405152181818,-1.2035939050000015,0.0,0.2584999999999997,-1.9663921,True,False,-1.846,-2.1045,True,2.0,1.0,1.0
mp-1223795,HoAgSe2,4,Ho1 Ag1 Se2,7.679568577032614,-4.932244245,-1.3241342203385391,0.1086735837500008,0.0,3.74548241,False,True,,,False,8.7e-06,8.7e-06,0.0
mp-1183026,AgC2N3,24,Ag4 C8 N12,2.4111798203037167,-6.59810228,1.1210813697222215,1.121081369722222,0.0,-0.98644949,False,True,,,True,4.3630007,1.090750175,3.0
mp-7386,NaAgF4,12,Na2 Ag2 F8,4.420039617235297,-8.110474405833333,-1.8746950916666665,0.0,1.5463999999999998,-2.36872036,True,False,-0.9127,-2.4591,False,0.0,0.0,0.0
mp-997084,RbAgO2,4,Rb1 Ag1 O2,5.037523704619208,-4.3906832575,-0.9586834585416656,0.0484746799999991,0.6814,0.36347832,False,False,0.9332,0.2518,False,0.0007983,0.0007983,0.0
mp-1223379,LaAgAs2,32,La8 Ag8 As16,6.705844583105495,-4.94829585875,-0.6684983966666671,0.1568036434374997,0.0,5.4140108,False,True,,,False,0.000812,0.0001015,0.0
mp-698351,AgH6C4(NO)2,60,Ag4 H24 C16 N8 O8,2.581326465312429,-6.220945346500001,-0.440299932111112,0.2034093860555561,2.3857,1.214526,False,False,3.5424,1.1567,False,0.0003763,9.4075e-05,0.0
mp-996997,LiAgO2,8,Li2 Ag2 O4,5.320980315928286,-4.76178483875,-1.097687841249999,0.0043657550000002,0.5004000000000001,0.63369253,False,False,1.0194,0.519,False,0.0,0.0,0.0
mp-849326,Ta3AgO8,96,Ta24 Ag8 O64,8.338261793946282,-9.44669745375,-2.941544946555554,0.0113787954166646,1.7546,2.40356012,False,False,4.1582,2.4036,False,0.1072567,0.0134070875,0.0
mp-1178563,AgAsO3,10,Ag2 As2 O6,6.425733028349928,-5.741099903999998,-1.2671296283333304,0.0,0.2921,2.6978486,True,False,2.8765,2.5844,False,0.0,0.0,0.0
mp-1110805,Rb2PrAgCl6,10,Rb2 Pr1 Ag1 Cl6,3.1700487028013504,-4.215552182,-2.146482457833333,0.0426298675000023,3.6461,-0.23600486,False,False,3.4034,-0.2427,False,0.0004191,0.0004191,0.0
mp-1225942,CsInAgF6,18,Cs2 In2 Ag2 F12,4.258398053075304,-4.424594402777777,-2.427959475332056,0.0143152688888958,0.0,-0.83648094,False,True,-0.8373,-0.8157,False,0.0082426,0.0041213,0.0
mp-1215062,AgI3N2,24,Ag4 I12 N8,5.371815046210827,-3.0988026920833334,0.8911293443055559,1.1713244954166648,0.0,3.67433112,False,True,,,False,0.0791785,0.019794625,0.0
mp-1093547,Ba2AgHg,4,Ba2 Ag1 Hg1,0.5334271621972856,-0.8047273675,0.9429125314583322,1.345928071874999,0.1757000000000002,-1.95496431,False,False,-1.8213,-1.997,False,1.0056708,1.0056708,0.0
mp-1097501,NaCd2Ag,4,Na1 Cd2 Ag1,0.4422208291013342,-0.83898152,0.6871881892385073,0.7458349661210318,0.6533000000000002,-3.0589849,False,False,-2.4314,-3.0847,False,0.0,0.0,0.0
mp-567459,AgC2N3,24,Ag4 C8 N12,3.018977924274539,-7.488919854583333,0.2302637951388888,0.2302637951388888,3.7361,-0.56948248,False,False,3.1195,-0.6166,False,0.0001607,4.0175e-05,0.0
mp-1226962,Cd2InAgS4,8,Cd2 In1 Ag1 S4,4.61730834864954,-15.177346864375,-0.6417919601562492,0.0258354831250002,0.1805000000000003,2.40986561,True,False,2.5087,2.3282,False,0.002279,0.002279,0.0
mp-1184493,In3Ag,4,In3 Ag1,7.693681417804325,-22.237424892013888,0.0354871792361102,0.0729910467361101,0.0,6.57368067,False,True,,,False,0.0009386,0.0009386,0.0
mp-996992,LiAgO2,4,Li1 Ag1 O2,5.306694525422265,-4.743651335,-1.0795543374999994,0.0224992587499999,0.4686999999999999,0.98206682,False,False,1.2587,0.79,False,1.52e-05,1.52e-05,0.0
mp-538,CaAg,4,Ca2 Ag2,4.578370715505118,-14.5031721925,-0.3060867699999985,0.0,0.0,2.68005112,False,True,,,False,0.0,0.0,0.0
mp-1194352,AgI3N2O,28,Ag4 I12 N8 O4,4.4903272011615,-3.122923715357143,1.0044842761904762,1.398223359999999,0.0,1.56791928,False,True,,,True,12.3758144,3.0939536,2.0
mp-996970,AgBiO2,8,Ag2 Bi2 O4,7.582117351272498,-5.2811459225,-1.1341573591666654,0.0262109145000009,1.2491000000000003,2.51938821,False,False,3.6844,2.4353,False,2.3e-06,1.15e-06,0.0
mp-1101933,AgClO4,12,Ag2 Cl2 O8,4.034353320631651,-4.450915775,-0.367494236944444,0.0437055783333324,2.8481,0.20307039,False,False,2.9968,0.1487,False,0.003148,0.001574,0.0
mp-1196463,AgH12C4S2N5O3,108,Ag4 H48 C16 S8 N20 O12,1.8464049039380803,-5.805633234907408,-0.4232444963580246,0.2322415763007059,2.8994,2.65998138,False,False,2.6601,-0.2393,False,0.0,0.0,0.0
mp-1180173,NaAgSO5,16,Na2 Ag2 S2 O10,2.958684877404741,-5.075518648125,-0.9399765685057462,0.5946778058593711,0.2125,0.39918959,False,False,0.6114,0.3989,True,4.0000614,2.0000307,5.0
mp-1094066,ScAgS2,4,Sc1 Ag1 S2,4.306987351412815,-13.612637945,-1.406547278906249,0.0,1.2377999999999996,3.2848562,False,False,4.3683,3.1305,False,0.0,0.0,0.0
mp-984704,CaAgHg2,4,Ca1 Ag1 Hg2,10.036943117162712,-32.129395035,-0.346949062500002,0.0413430237499952,0.0,3.43840514,False,True,,,False,3.1e-06,3.1e-06,0.0
mp-975051,Rb3Ag,4,Rb3 Ag1,2.618104232935321,-1.3072734125,0.1388615614583337,0.1388615614583337,0.0,0.75506972,False,True,,,False,0.0246867,0.0246867,0.0
mp-33882,ErAgSe2,8,Er2 Ag2 Se4,7.338905555832217,-4.99333056625,-1.3927107053385406,0.0397438743750004,0.4090000000000002,3.71634699,False,False,3.9914,3.5824,False,2.27e-05,1.135e-05,0.0
mp-1215075,AgH2C7O3F5,72,Ag4 H8 C28 O12 F20,2.327300853939073,-6.524120356805556,-1.0436695230092592,0.247900823761574,2.8293,2.38215157,False,False,2.3822,-0.4471,False,0.0054873,0.001371825,0.0
mp-1224988,Gd2InAg,4,Gd2 In1 Ag1,8.685897730255697,-33.113724835,-0.431605303750004,0.0,0.0,4.40249281,False,True,,,True,15.2189688,15.2189688,1.0
mp-1113610,Cs2DyAgCl6,10,Cs2 Dy1 Ag1 Cl6,3.874998700679228,-4.250128037,-2.215128896264368,0.0,3.8171,-0.00850352,False,False,3.8036,-0.0135,False,0.0002365,0.0002365,0.0
mp-1226933,Cd3Ag,4,Cd3 Ag1,9.17679649466564,-20.4385561175,-0.0208460637499996,0.0141260687499986,0.0,2.82055199,False,True,,,False,0.0,0.0,0.0
mp-33683,AgSbSe2,8,Ag2 Sb2 Se4,6.639287966234777,-3.88847792375,-0.3975374553385409,0.0207812456249998,0.0,4.70984357,False,True,,,False,0.0009158,0.0004579,0.0
mp-1110821,Rb2AgBiI6,10,Rb2 Ag1 Bi1 I6,4.57207559180475,-2.822731525,-1.0742622196666662,0.0492635656875011,0.8272999999999999,1.26667318,False,False,2.0886,1.2613,False,0.0457049,0.0457049,0.0
mp-1209684,PrAg(WO4)2,24,Pr2 Ag2 W4 O16,7.278966026241068,-8.4494827375,-2.351751122777776,0.0,3.0958,1.34746967,False,False,4.4589,1.3631,False,0.0002319,0.00011595,0.0
mp-567776,Cs2AgAuCl6,10,Cs2 Ag1 Au1 Cl6,4.094021383970185,-3.349867614,-1.4493178260977018,0.0,0.7212999999999999,0.27376226,False,False,0.8764,0.1551,False,0.000145,0.000145,0.0
mp-1112939,Cs2SmAgCl6,10,Cs2 Sm1 Ag1 Cl6,3.7088028865739298,-4.248915051999999,-2.203894850597701,0.0,3.8478,-0.03283783,False,False,3.8296,-0.0182,False,0.0003672,0.0003672,0.0
mp-996984,AgClO2,4,Ag1 Cl1 O2,2.6867736649012284,-3.918788305,-0.2697878591666658,0.2207848962500005,0.0,-1.7026535,False,True,,,True,1.9999148,1.9999148,2.0
mp-1376543,Mg2TaAgO6,20,Mg4 Ta2 Ag2 O12,6.165438907307048,-7.1770380525,-2.4085992938999987,0.1127886838750029,0.4176000000000002,2.95936864,False,False,2.9594,2.5418,False,0.0022249,0.00111245,0.0
mp-752678,AgAuO3,20,Ag4 Au4 O12,7.963340122990181,-4.189676009499999,0.0050461596666679,0.4188761972499986,0.0,1.95897879,False,True,,,False,1.1e-06,2.75e-07,0.0
mp-1055491,RbAgF3,5,Rb1 Ag1 F3,5.058941088262324,-4.042720291,-2.131138560333333,0.0,0.0,-0.68949576,False,True,-0.6966,-0.6731,False,9e-07,9e-07,0.0
